,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
674,2681446,1247943,47.37728496093611,8.517104224696249,129784,5,0.11617590530638926
675,2681470,1247943,47.377281994550145,8.51742198205588,197351,5,0.139629233565317
676,2681423,1247975,47.37757559281974,8.516805526303834,30776,21,0.12840848962146456
677,2681427,1248079,47.378510415663804,8.516877399609317,87000,21,0.11579658013066428
678,2681488,1248066,47.378385961378434,8.517682685440935,25299,24,0.165840780128142
679,2681424,1248044,47.37819601619168,8.516831314081543,176049,5,0.1570451436418616
680,2681421,1248087,47.37858310442184,8.516799413235056,24335,21,0.11271609360641681
681,2681492,1248027,47.37803472295558,8.51772854784101,171657,24,0.13120523075118515
682,2681499,1248040,47.37815077195891,8.517823594645545,74567,5,0.20719202143422727
683,2681413,1248074,47.37846717812616,8.516691127706803,196151,21,0.1009560489301276
684,2681474,1248004,47.377830099511975,8.517486041289743,45492,24,0.12713695944292475
685,2681346,1247143,47.37010255391757,8.515634914817761,59626,18,0.08761529888376428
686,2681375,1247109,47.369793196761584,8.516012642501044,163135,33,0.10751404060201043
687,2681351,1247169,47.37033576670253,8.515705827980893,129348,18,0.06518951279972707
688,2681388,1247152,47.370178310324555,8.516192550882032,201045,22,0.060743359101685296
689,2681381,1247174,47.37037703065492,8.516103881526119,94379,22,0.04482023043865746
690,2681395,1247140,47.37006952447585,8.516283036935596,57686,18,0.07217115720218335
691,2681313,1247139,47.37007065189999,8.51519733093735,84099,18,0.11356496294814815
692,2681334,1247120,47.369897185245264,8.515471880701675,148796,22,0.11638299809680085
693,2681336,1247144,47.370112781432006,8.515502715317936,56396,22,0.09774080910323292
694,2681373,1247168,47.370324057608265,8.515996885971939,175743,22,0.0545598678568038
695,2681390,1247177,47.37040289975597,8.516223570301072,91767,18,0.036399367642963996
696,2681311,1247185,47.37048459765515,8.515179206031195,23005,22,0.10089175392670287
697,2681394,1247106,47.3697638704412,8.51626361991215,102528,22,0.10408322679592903
698,2681329,1247240,47.37097701696749,8.515427481354465,121517,18,0.07631867437358168
699,2681355,1247240,47.370973808328216,8.515771677855922,190526,16,0.3344481585081585
